,Elevation,Horizontal_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Forest_Cover,Soil_Type,Wilderness_Area
268,3235.0,240.0,2024.0,181.0,253.0,196.0,3435.0,Spruce/Fir,29,Rawah
269,2968.239846,180.0,2257.0,241.0,194.0,72.0,360.0,Lodgepole Pine,13,Comanche Peak
270,3165.0,212.0,2063.0,203.0,203.0,203.0,2724.968201754386,Spruce/Fir,32,Comanche Peak
271,2684.0,190.0,3414.4758082333014,230.0,221.0,123.0,2861.496788722996,Lodgepole Pine,29,Rawah
272,3191.0,406.43383276945383,2534.0,221.0,223.0,137.0,1342.0,Spruce/Fir,23,Comanche Peak
273,-730.0,127.0,3113.0,216.0,235.0,225.5,446.0,Spruce/Fir,22,Rawah
274,2796.0,335.0,854.0,206.0,219.0,212.5,840.0,Lodgepole Pine,11,Comanche Peak
275,2375.0,212.0,1489.0,221.0,239.0,203.0,834.0,Douglas-fir,2,Cache la Poudre
276,3064.0,180.0,3397.0,227.0,236.0,231.5,5383.0,Spruce/Fir,20,Rawah
277,2535.0,323.0,342.0,183.0,239.0,127.0,1020.0,Ponderosa Pine,4,Comanche Peak
278,2828.0,300.0,1150.0,162.0,220.0,104.0,1385.0,Lodgepole Pine,11,Comanche Peak
279,-730.0,450.0,962.0,217.0,204.0,118.0,2148.0,Krummholz,39,Rawah
280,3010.0,406.43383276945383,2163.0,168.5,227.0,110.0,2458.0,Spruce/Fir,32,Comanche Peak
281,3093.0,524.0,1237.0,200.0,202.0,135.0,2053.0,Spruce/Fir,33,Comanche Peak
282,2796.0,216.0,3127.0,193.0,181.0,169.0,2969.0,Lodgepole Pine,12,Rawah
283,3033.0,218.0,1290.0,190.0,220.0,169.0,2067.0,Lodgepole Pine,32,Comanche Peak
284,3155.0,234.0,1350.0,242.0,232.0,237.0,2724.968201754386,Spruce/Fir,13,Comanche Peak
285,2679.0,297.0,1440.0,236.0,241.0,131.0,685.0,Lodgepole Pine,19,Rawah
286,2993.0,175.0,1422.0,212.0,218.0,0.0,14188.0,Lodgepole Pine,31,Comanche Peak
287,3057.0,569.0,1744.0,234.0,234.0,234.0,2513.0,Lodgepole Pine,29,Rawah
288,3259.0,258.0,3112.0,241.0,215.0,100.0,14188.0,Krummholz,32,Comanche Peak
289,2968.239846,190.0,3722.0,223.0,249.0,156.0,1682.0,Spruce/Fir,33,Comanche Peak
290,3171.0,566.0,782.0,224.0,182.0,79.0,1698.0,Spruce/Fir,33,Neota
291,2968.239846,228.0,4279.0,185.0,230.0,185.0,2724.968201754386,Spruce/Fir,32,Comanche Peak
292,2932.0,201.0,2876.0,169.0,221.0,191.0,430.0,Spruce/Fir,17,Comanche Peak
293,3180.0,120.0,1597.0,239.0,204.0,89.0,2410.0,Spruce/Fir,22,Rawah
294,2709.0,405.8667892607576,1154.0,230.0,233.0,136.0,2012.0,Lodgepole Pine,29,Rawah
295,2949.0,297.0,4524.0,255.0,255.0,128.0,4002.0,Lodgepole Pine,29,Rawah
296,2968.239846,485.0,2609.0,215.0,220.0,141.0,1507.0,Aspen,32,Comanche Peak
297,2693.0,335.0,1410.0,245.0,230.0,104.0,636.0,Lodgepole Pine,30,Rawah
298,3308.0,1092.0,3522.0,155.0,242.0,223.0,2611.0,Lodgepole Pine,33,Comanche Peak
299,2909.0,405.8667892607576,4650.0,230.0,218.0,121.0,5028.0,Lodgepole Pine,29,Rawah
300,3205.0,242.0,1922.0,234.0,202.0,95.0,735.0,Spruce/Fir,22,Rawah
301,2325.0,30.0,297.0,133.0,133.0,133.0,1265.0,Douglas-fir,10,Cache la Poudre
302,3145.0,426.0,3414.4758082333014,196.0,253.0,191.0,1865.0,Lodgepole Pine,12,Rawah
303,3192.0,242.0,1492.0,153.0,214.0,92.0,2724.968201754386,Spruce/Fir,12,Rawah
304,2853.0,42.0,1358.0,0.0,226.0,47.0,1425.0,Spruce/Fir,23,Comanche Peak
305,2997.47191,524.0,1473.0,228.0,207.0,217.5,2861.496788722996,Lodgepole Pine,12,Rawah
306,3411.0,150.0,25383.0,219.0,243.0,160.0,902.0,Krummholz,31,Comanche Peak
307,3215.0,2652.0,2787.0,222.0,212.0,123.0,2724.968201754386,Spruce/Fir,35,Comanche Peak
308,3017.0,960.0,2971.0,211.0,173.5,136.0,834.0,Lodgepole Pine,32,Comanche Peak
309,2364.0,430.0,175.0,228.5,234.0,223.0,1678.0,Ponderosa Pine,10,Cache la Poudre
310,2738.0,218.0,2097.0,216.0,246.0,231.0,1454.0,Lodgepole Pine,29,Rawah
311,3219.634183,690.0,781.0,208.0,231.0,162.0,886.0,Lodgepole Pine,22,Neota
312,2729.0,127.0,1557.0,193.0,209.0,201.0,2861.496788722996,Lodgepole Pine,16,Rawah
313,2672.0,405.8667892607576,531.0,232.0,228.0,129.0,1434.0,Lodgepole Pine,38,Rawah
314,3169.0,2652.0,1008.0,232.0,223.0,124.0,1374.0,Lodgepole Pine,32,Comanche Peak
315,2617.0,210.0,1872.0,175.5,215.0,136.0,2089.0,Douglas-fir,10,Comanche Peak
316,3039.0,212.0,3027.0,255.0,237.0,255.0,488.0,Spruce/Fir,29,Rawah
317,2847.0,2652.0,330.0,241.0,161.0,23.0,2547.0,Aspen,30,Rawah
318,2977.0,127.0,3823.0,187.0,226.0,179.0,2628.0,Lodgepole Pine,22,Rawah
319,2830.0,30.0,384.0,222.0,222.0,136.0,234.0,Lodgepole Pine,23,Comanche Peak
320,2968.239846,120.0,1222.0,0.0,249.0,183.0,1931.0,Spruce/Fir,32,Comanche Peak
321,2292.0,228.0,25383.0,184.0,198.0,255.0,1231.0,Douglas-fir,10,Cache la Poudre
322,3119.0,124.0,3414.4758082333014,168.5,227.0,110.0,2861.496788722996,Lodgepole Pine,29,Rawah
323,2855.0,124.0,2522.0,233.0,240.0,236.5,1935.0,Lodgepole Pine,30,Rawah
324,3231.0,902.0,3895.0,233.0,180.0,127.0,2724.968201754386,Spruce/Fir,29,Rawah
325,3033.0,446.0,2195.0,217.0,201.0,114.0,2337.0,Spruce/Fir,24,Comanche Peak
326,3187.0,85.0,1182.0,167.5,210.0,125.0,700.0,Spruce/Fir,23,Comanche Peak
327,3216.0,60.0,514.0,226.0,226.0,226.0,1984.0,Spruce/Fir,22,Rawah
328,3234.0,405.8667892607576,3414.4758082333014,220.0,250.0,235.0,2977.0,Lodgepole Pine,33,Comanche Peak
329,2952.0,108.0,5726.0,255.0,255.0,95.0,3976.0,Lodgepole Pine,30,Rawah
330,3196.0,405.8667892607576,524.0,185.0,230.0,140.0,2220.0,Lodgepole Pine,38,Comanche Peak
331,2968.239846,234.0,819.0,250.0,165.5,81.0,690.0,Krummholz,33,Comanche Peak
332,2340.0,85.0,819.0,185.0,158.0,171.5,618.0,Ponderosa Pine,10,Cache la Poudre
333,2206.0,85.0,25383.0,124.5,189.0,60.0,738.0,Ponderosa Pine,1,Cache la Poudre
334,2764.0,216.0,1822.0,104.0,149.0,59.0,872.0,Lodgepole Pine,33,Comanche Peak
335,3256.0,2652.0,1167.0,179.0,237.0,121.0,2805.0,Spruce/Fir,38,Rawah
336,2968.239846,3144.0,2860.0,210.0,251.0,230.5,872.0,Lodgepole Pine,33,Comanche Peak
337,2879.0,405.8667892607576,1276.0,221.0,251.0,191.0,2658.0,Lodgepole Pine,31,Comanche Peak
338,2723.0,382.0,1374.0,237.0,224.0,117.0,2888.0,Lodgepole Pine,22,Rawah
339,2377.0,192.0,1366.0,225.0,255.0,255.0,553.0,Ponderosa Pine,6,Cache la Poudre
340,2956.0,390.0,3414.4758082333014,220.0,188.5,157.0,2861.496788722996,Lodgepole Pine,33,Comanche Peak
341,2968.239846,306.0,2605.0,231.0,213.0,112.0,2861.496788722996,Lodgepole Pine,31,Comanche Peak
342,3112.0,42.0,2440.0,238.0,210.0,224.0,1194.0,Spruce/Fir,23,Rawah
343,3014.0,30.0,3414.4758082333014,211.0,235.0,163.0,2861.496788722996,Lodgepole Pine,29,Rawah
344,2837.0,30.0,5370.0,142.0,222.0,182.0,2724.968201754386,Spruce/Fir,29,Rawah
345,2997.47191,446.0,1956.0,237.0,221.0,85.0,1339.0,Spruce/Fir,12,Rawah
346,2792.0,0.0,2563.0,217.0,222.0,141.0,3852.0,Lodgepole Pine,29,Rawah
347,3007.0,60.0,2698.0,185.0,234.0,189.0,834.0,Spruce/Fir,23,Rawah
348,3325.0,501.47790339157245,2647.0,206.5,249.0,164.0,571.0,Krummholz,38,Comanche Peak
349,2968.239846,60.0,1805.0,247.0,216.0,0.0,1530.0,Lodgepole Pine,10,Comanche Peak
350,3121.0,0.0,2164.0,217.0,220.0,138.0,1959.0,Spruce/Fir,29,Rawah
351,2317.0,0.0,20985.0,209.0,191.0,173.0,518.0,Ponderosa Pine,3,Cache la Poudre
352,2165.0,42.0,799.0,109.0,229.0,244.0,649.0,Ponderosa Pine,10,Cache la Poudre
353,2823.0,210.0,1931.0,230.0,203.0,100.0,1973.0,Aspen,33,Comanche Peak
354,2954.0,420.0,1572.0,255.0,238.0,255.0,2326.0,Lodgepole Pine,33,Comanche Peak
355,2905.0,405.8667892607576,2175.0,237.0,238.0,129.0,769.0,Lodgepole Pine,32,Comanche Peak
356,2831.0,108.0,3952.0,202.0,202.0,202.0,5573.0,Spruce/Fir,29,Rawah
357,2588.0,366.0097813578826,1489.0,240.0,236.0,123.0,2095.0,Ponderosa Pine,4,Comanche Peak
358,2483.0,210.0,457.0,115.0,115.0,115.0,969.0,Ponderosa Pine,4,Comanche Peak
359,2938.0,330.0,592.0,233.0,0.0,103.0,934.0,Lodgepole Pine,32,Comanche Peak
360,2962.0,458.0,4803.0,235.0,235.0,235.0,2861.496788722996,Lodgepole Pine,12,Rawah
361,3106.0,406.43383276945383,1900.0,203.0,210.0,142.0,3275.0,Spruce/Fir,13,Comanche Peak
362,2612.0,90.0,1476.0,190.5,210.0,171.0,1124.0,Lodgepole Pine,29,Rawah
363,3146.0,3144.0,20985.0,179.0,179.0,179.0,1350.0,Lodgepole Pine,29,Rawah
364,2730.0,134.0,1358.0,46.0,46.0,46.0,849.0,Lodgepole Pine,2,Comanche Peak
365,2725.0,190.0,2375.0,228.0,234.0,140.0,4900.0,Lodgepole Pine,12,Rawah
366,2809.0,405.8667892607576,725.0,228.0,184.0,78.0,811.0,Lodgepole Pine,33,Comanche Peak
367,2617.0,124.0,1230.0,229.0,211.0,113.0,190.0,Lodgepole Pine,23,Rawah
368,3036.0,67.0,3617.5606469002696,215.0,166.5,118.0,2848.0,Spruce/Fir,22,Comanche Peak
369,3017.0,108.0,3414.4758082333014,234.0,242.0,238.0,741.0,Lodgepole Pine,17,Comanche Peak
370,3132.0,335.0,25383.0,188.0,188.0,188.0,1084.0,Lodgepole Pine,33,Comanche Peak
371,2933.0,108.0,1476.0,255.0,255.0,255.0,14188.0,Spruce/Fir,29,Rawah
372,2902.0,210.0,25383.0,216.0,243.0,229.5,3866.0,Lodgepole Pine,23,Rawah
373,3103.0,405.8667892607576,6805.0,218.0,221.0,219.5,2655.0,Lodgepole Pine,20,Rawah
374,2997.47191,430.0,4840.0,240.0,196.0,255.0,1450.0,Spruce/Fir,29,Rawah
375,2981.0,272.0,1921.0,215.0,220.0,210.0,1492.0,Lodgepole Pine,33,Comanche Peak
376,2873.0,175.0,2557.0,239.0,234.0,123.0,2567.0,Spruce/Fir,29,Rawah
377,3368.0,684.0,874.0,201.0,247.0,184.0,564.0,Spruce/Fir,23,Neota
378,2978.0,2652.0,1366.0,219.0,247.0,233.0,1594.0,Lodgepole Pine,23,Comanche Peak
379,3016.0,382.0,5366.0,237.0,239.0,128.0,2861.496788722996,Lodgepole Pine,29,Rawah
380,2931.0,180.0,3262.0,234.0,234.0,234.0,2069.0,Lodgepole Pine,29,Rawah
381,2997.47191,474.0,1728.0,255.0,234.0,214.0,3121.0,Spruce/Fir,39,Rawah
382,2996.0,636.0,1416.0,192.0,249.0,220.5,1879.0,Lodgepole Pine,32,Comanche Peak
383,2997.47191,330.0,2906.0,198.0,216.0,180.0,3447.0,Spruce/Fir,23,Rawah
384,2322.0,319.0,1235.0,187.0,222.0,174.0,1792.7121820615796,Ponderosa Pine,2,Cache la Poudre
385,3285.0,360.0,1027.0,209.0,209.0,209.0,2724.968201754386,Spruce/Fir,31,Comanche Peak
386,2486.0,150.0,1914.0,175.0,250.0,212.5,210.0,Ponderosa Pine,4,Comanche Peak
387,2997.47191,30.0,25383.0,146.0,146.0,146.0,962.0,Lodgepole Pine,22,Rawah
388,2949.0,405.8667892607576,4702.0,182.0,212.0,168.0,2325.0,Lodgepole Pine,29,Rawah
389,2614.0,255.0,1991.0,209.0,210.0,135.0,2215.0,Lodgepole Pine,11,Comanche Peak
390,2443.0,480.0,1045.0,195.5,218.0,173.0,1130.0,Douglas-fir,6,Cache la Poudre
391,3010.0,182.0,4313.0,189.5,221.0,158.0,825.0,Lodgepole Pine,29,Rawah
392,2317.79373,30.0,134.0,235.0,245.0,225.0,228.0,Ponderosa Pine,5,Cache la Poudre
393,3151.0,405.8667892607576,1087.0,230.0,236.0,233.0,2861.496788722996,Lodgepole Pine,29,Rawah
394,2900.0,201.0,1873.0,185.0,239.0,194.0,1200.0,Lodgepole Pine,31,Comanche Peak
395,3332.0,351.0,3388.0,229.0,218.0,121.0,2331.0,Spruce/Fir,40,Rawah
396,2827.0,42.0,20985.0,225.0,182.5,140.0,2627.0,Lodgepole Pine,12,Rawah
397,2624.0,534.0,755.0,220.0,212.0,125.0,2647.0,Lodgepole Pine,12,Rawah
398,1983.0,240.0,240.0,255.0,255.0,50.0,907.0,Douglas-fir,1,Cache la Poudre
399,3074.0,85.0,3222.0,199.0,238.0,179.0,2342.0,Spruce/Fir,23,Rawah
400,2796.0,67.0,2046.0,197.0,0.0,163.0,1570.0,Lodgepole Pine,29,Rawah
401,3011.0,134.0,5647.0,170.0,170.0,170.0,2032.0,Spruce/Fir,29,Rawah
402,2884.0,95.0,3334.0,176.0,176.0,176.0,1978.0,Lodgepole Pine,32,Comanche Peak
403,3087.0,2652.0,4901.0,230.0,207.0,218.5,1074.0,Lodgepole Pine,12,Rawah
404,2656.0,2652.0,85.0,222.0,229.0,143.0,865.0,Lodgepole Pine,32,Comanche Peak
405,3298.0,450.0,1307.0,207.0,220.0,150.0,2479.0,Lodgepole Pine,23,Rawah
406,2968.239846,182.0,25383.0,211.0,217.0,142.0,2843.0,Spruce/Fir,33,Comanche Peak
407,2785.0,108.0,2301.0,210.5,228.0,193.0,1142.0,Lodgepole Pine,31,Comanche Peak
408,2968.239846,443.0,3180.0,204.0,211.0,142.0,1256.0,Lodgepole Pine,32,Comanche Peak
409,3529.0,313.0,1460.0,214.0,229.0,152.0,1022.0,Krummholz,40,Neota
410,3087.0,601.0,2746.0,219.0,224.0,141.0,1940.0,Lodgepole Pine,32,Comanche Peak
411,3033.0,405.8667892607576,2940.0,246.0,246.0,246.0,1061.0,Lodgepole Pine,32,Comanche Peak
412,2554.0,335.9244444444444,2163.0,162.0,162.0,162.0,1989.0,Aspen,2,Comanche Peak
413,3171.0,319.0,1114.0,200.0,159.0,77.0,558.0,Spruce/Fir,22,Rawah
414,2968.239846,228.0,1818.0,241.0,231.0,116.0,1113.0,Lodgepole Pine,11,Comanche Peak
415,3204.0,212.0,3617.5606469002696,213.0,213.0,213.0,2030.0,Spruce/Fir,22,Comanche Peak
416,3154.0,309.0,1044.0,247.0,178.0,40.0,1702.0,Spruce/Fir,29,Rawah
417,3145.0,150.0,2791.0,249.0,249.0,249.0,1168.0,Lodgepole Pine,23,Comanche Peak
418,3109.0,127.0,7078.0,240.0,218.0,105.0,2482.0,Lodgepole Pine,29,Rawah
419,3047.0,405.8667892607576,3801.0,196.0,179.0,162.0,2610.0,Lodgepole Pine,29,Rawah
420,3240.0,108.0,1549.0,195.5,216.0,175.0,466.0,Spruce/Fir,23,Rawah
421,3309.0,180.0,4004.0,228.0,228.0,228.0,2341.0,Krummholz,38,Rawah
422,3279.0,306.0,3617.5606469002696,196.0,234.0,178.0,2697.0,Spruce/Fir,32,Comanche Peak
423,6704.0,85.0,604.0,215.0,233.0,155.0,1471.0,Lodgepole Pine,12,Rawah
424,3011.0,765.0,3414.4758082333014,211.0,250.0,173.0,2861.496788722996,Lodgepole Pine,20,Rawah
425,3194.0,430.0,3617.5606469002696,201.0,232.0,170.0,2054.0,Spruce/Fir,19,Rawah
426,2367.0,67.0,212.0,125.0,201.0,209.0,234.0,Douglas-fir,10,Comanche Peak
427,3113.0,892.0,1026.0,178.0,166.0,154.0,1691.0,Lodgepole Pine,31,Comanche Peak
428,6704.0,1072.0,3212.0,236.0,239.0,237.5,1637.0,Lodgepole Pine,37,Comanche Peak
429,2865.0,234.0,3617.5606469002696,166.0,219.0,191.0,1342.0,Spruce/Fir,33,Comanche Peak
430,6704.0,371.0,5622.0,184.5,220.0,149.0,752.0,Spruce/Fir,29,Rawah
431,3004.0,666.0,5612.0,219.0,190.0,161.0,2861.496788722996,Lodgepole Pine,30,Rawah
432,2979.0,240.0,4014.0,228.0,233.0,138.0,1890.0,Lodgepole Pine,29,Rawah
433,2934.0,150.0,1359.0,0.0,195.0,84.0,2861.496788722996,Lodgepole Pine,32,Comanche Peak
434,2317.79373,182.0,760.0,97.0,209.0,153.0,1024.0,Douglas-fir,10,Cache la Poudre
435,2922.0,324.0,5792.0,198.0,193.0,188.0,5774.0,Lodgepole Pine,29,Rawah
436,2950.0,180.0,3089.0,0.0,206.0,0.0,2135.0,Lodgepole Pine,38,Rawah
437,2772.0,30.0,2143.0,189.0,246.0,196.0,830.0,Aspen,31,Comanche Peak
438,3172.0,474.0,25383.0,181.0,214.0,148.0,2631.0,Spruce/Fir,31,Comanche Peak
439,2373.0,42.0,742.0,188.0,188.0,188.0,1150.0,Douglas-fir,10,Cache la Poudre
440,3046.0,60.0,743.0,244.0,224.0,234.0,17774.0,Lodgepole Pine,22,Comanche Peak
441,3255.0,242.0,908.0,183.5,227.0,140.0,1679.0,Spruce/Fir,22,Rawah
442,3360.0,1050.0,3925.0,142.0,223.0,218.0,2861.496788722996,Lodgepole Pine,31,Comanche Peak
443,3008.0,182.0,2059.0,251.0,125.5,0.0,2919.0,Spruce/Fir,33,Comanche Peak
444,2968.239846,295.0,1003.0,211.0,243.0,143.0,979.0,Lodgepole Pine,3,Comanche Peak
445,2888.0,30.0,3617.5606469002696,219.0,218.0,218.5,1084.0,Spruce/Fir,30,Rawah
446,3044.0,42.0,2910.0,174.0,236.0,202.0,1683.0,Spruce/Fir,24,Comanche Peak
447,2275.0,299.0936416184971,2467.709490740741,207.0,244.0,170.0,938.0,Douglas-fir,2,Cache la Poudre
448,2997.47191,247.0,3271.0,199.0,234.0,174.0,2724.968201754386,Spruce/Fir,23,Rawah
449,3309.0,242.0,3504.0,219.0,219.0,219.0,2724.968201754386,Spruce/Fir,40,Rawah
450,2968.239846,270.0,3617.5606469002696,255.0,218.0,92.0,1529.0,Spruce/Fir,32,Comanche Peak
451,2968.239846,450.0,2215.0,187.0,253.0,200.0,350.0,Ponderosa Pine,4,Comanche Peak
452,3276.0,201.0,2877.0,191.0,207.0,153.0,2498.0,Spruce/Fir,26,Comanche Peak
453,3136.0,30.0,1604.0,218.0,218.0,218.0,551.0,Spruce/Fir,31,Comanche Peak
454,2997.47191,376.0,6500.0,183.0,233.0,133.0,3591.0,Spruce/Fir,29,Rawah
455,3110.0,175.0,2400.0,232.0,221.0,120.0,2861.496788722996,Lodgepole Pine,29,Rawah
456,2985.0,331.0,4895.0,233.0,181.5,130.0,2942.0,Lodgepole Pine,30,Rawah
457,2997.47191,406.43383276945383,2971.0,116.0,215.0,230.0,2724.968201754386,Spruce/Fir,39,Rawah
458,2431.0,319.0,20985.0,150.0,229.0,216.0,42.0,Douglas-fir,10,Cache la Poudre
459,3020.0,342.0,4712.0,217.0,251.0,234.0,702.0,Lodgepole Pine,29,Rawah
460,2725.0,485.0,20985.0,219.0,232.0,225.5,918.0,Lodgepole Pine,12,Rawah
461,2997.47191,405.8667892607576,3495.0,181.5,234.0,129.0,6442.0,Lodgepole Pine,29,Rawah
462,2933.0,30.0,3580.0,229.0,234.0,138.0,2684.0,Lodgepole Pine,23,Rawah
463,2941.0,150.0,1061.0,223.0,223.0,223.0,2861.496788722996,Lodgepole Pine,32,Comanche Peak
466,3004.0,405.8667892607576,1554.0,233.0,217.0,115.0,2861.496788722996,Lodgepole Pine,22,Rawah
467,3112.0,60.0,2572.0,255.0,255.0,107.0,1266.0,Spruce/Fir,33,Comanche Peak
468,3064.0,405.8667892607576,2814.0,216.0,249.0,232.5,1181.0,Lodgepole Pine,13,Comanche Peak
469,2525.0,247.0,540.0,185.0,230.0,140.0,2861.496788722996,Lodgepole Pine,23,Rawah
470,3240.0,67.0,25383.0,178.0,242.0,203.0,1747.0,Spruce/Fir,29,Rawah
471,2985.0,342.0,3586.0,221.0,221.0,221.0,5468.0,Lodgepole Pine,29,Rawah
472,2624.0,210.0,2259.0,213.5,252.0,175.0,1924.0,Lodgepole Pine,11,Comanche Peak
473,2997.47191,405.8667892607576,3529.0,121.0,121.0,121.0,5989.0,Lodgepole Pine,30,Rawah
474,2317.79373,150.0,994.0,207.0,211.0,139.0,1027.0,Douglas-fir,11,Cache la Poudre
475,3296.0,402.0,1355.0,242.0,242.0,242.0,2040.0,Spruce/Fir,22,Rawah
476,2728.0,0.0,1917.0,230.0,245.0,140.0,2697.0,Lodgepole Pine,30,Rawah
477,2997.47191,406.43383276945383,2597.0,152.0,152.0,152.0,816.0,Spruce/Fir,12,Rawah
478,3028.0,60.0,931.0,203.0,216.0,151.0,153.0,Spruce/Fir,22,Comanche Peak
479,3367.0,738.0,1371.0,236.0,231.0,255.0,924.0,Spruce/Fir,22,Neota
480,2968.239846,553.0,1972.0,112.5,173.0,52.0,2160.0,Spruce/Fir,33,Comanche Peak
481,2968.239846,300.0,3207.0,216.0,216.0,216.0,2861.496788722996,Lodgepole Pine,32,Comanche Peak
482,3410.0,1110.0,3317.0,232.0,242.0,140.0,3052.0965842167257,Krummholz,36,Comanche Peak
483,3238.0,67.0,6081.0,212.0,212.0,212.0,2724.968201754386,Spruce/Fir,22,Rawah
484,3066.0,720.0,1176.0,228.0,219.0,123.0,840.0,Spruce/Fir,29,Rawah
485,3366.0,342.0,4313.0,191.0,198.0,194.5,3887.0,Krummholz,32,Comanche Peak
486,2968.239846,192.0,1020.0,122.5,169.0,76.0,1025.0,Ponderosa Pine,10,Comanche Peak
487,3205.0,277.0,5716.0,255.0,226.0,255.0,2335.0,Spruce/Fir,29,Rawah
488,3118.0,495.0,782.0,195.5,230.0,161.0,1045.0,Spruce/Fir,22,Neota
489,2968.239846,95.0,960.0,223.0,248.0,156.0,1689.0,Lodgepole Pine,10,Comanche Peak
490,3081.0,366.0,2918.0,223.0,204.0,111.0,2861.496788722996,Lodgepole Pine,29,Rawah
491,6704.0,108.0,2051.0,194.0,242.0,188.0,1674.0,Lodgepole Pine,32,Comanche Peak
492,3219.634183,242.0,1744.0,234.0,228.0,126.0,2724.968201754386,Spruce/Fir,23,Neota
493,2933.0,2652.0,3714.0,239.0,214.0,226.5,2165.0,Lodgepole Pine,12,Rawah
494,3308.0,60.0,3129.0,0.0,224.0,145.0,2041.0,Spruce/Fir,38,Rawah
495,3293.0,256.0,3617.5606469002696,248.0,215.0,88.0,2724.968201754386,Spruce/Fir,39,Neota
496,3232.0,95.0,4522.0,255.0,255.0,180.0,503.0,Spruce/Fir,38,Rawah
497,3358.0,0.0,1504.0,189.0,0.0,166.0,1741.0,Krummholz,38,Neota
498,2968.239846,85.0,2467.709490740741,171.0,214.0,182.0,2897.0,Douglas-fir,10,Comanche Peak
499,2669.0,240.0,1722.0,240.0,229.0,117.0,2616.0,Ponderosa Pine,24,Comanche Peak
500,3167.0,362.0,3039.0,190.0,240.0,190.0,2724.968201754386,Spruce/Fir,3,Comanche Peak
501,3086.0,484.0,3856.0,232.0,205.0,101.0,3578.0,Lodgepole Pine,29,Rawah
502,2936.0,150.0,25383.0,162.0,217.0,107.0,1660.0,Lodgepole Pine,32,Comanche Peak
503,2959.0,330.0,3287.0,203.0,226.0,161.0,2160.0,Lodgepole Pine,29,Rawah
504,3362.0,706.0,2100.0,154.0,197.0,175.5,1062.0,Spruce/Fir,32,Comanche Peak
505,-730.0,285.0,1422.0,231.0,244.0,137.0,1924.0,Ponderosa Pine,4,Comanche Peak
506,3201.0,175.0,2763.0,45.0,0.0,117.0,5209.0,Spruce/Fir,39,Rawah
507,2922.0,120.0,3288.0,208.5,227.0,190.0,2017.0,Lodgepole Pine,29,Rawah
508,3427.0,2652.0,1770.0,238.0,238.0,120.0,631.0,Krummholz,40,Comanche Peak
509,3028.0,30.0,2234.0,213.0,250.0,171.0,1116.0,Lodgepole Pine,22,Comanche Peak
510,2638.0,134.0,1718.0,228.0,228.0,228.0,408.0,Lodgepole Pine,11,Comanche Peak
511,2726.0,210.0,1784.0,194.5,213.0,176.0,17774.0,Lodgepole Pine,29,Rawah
512,2552.0,366.0097813578826,1465.0,216.0,184.5,153.0,1120.0,Ponderosa Pine,33,Comanche Peak
513,3232.0,30.0,3331.0,202.0,249.0,155.0,721.0,Spruce/Fir,31,Comanche Peak
514,3127.0,175.0,371.0,208.0,239.0,170.0,2120.0,Spruce/Fir,22,Rawah
515,2997.47191,67.0,2481.3565022421526,253.0,210.0,70.0,663.0,Aspen,30,Rawah
516,2968.239846,360.0,1276.0,174.0,231.0,196.0,1451.0,Lodgepole Pine,24,Comanche Peak
517,2962.0,67.0,5798.0,0.0,203.0,0.0,2724.968201754386,Spruce/Fir,29,Rawah
518,2429.0,162.0,558.0,233.0,181.0,207.0,600.0,Lodgepole Pine,10,Comanche Peak
519,2743.0,247.0,3414.4758082333014,130.0,130.0,130.0,408.0,Lodgepole Pine,11,Comanche Peak
520,2907.0,391.0,3937.0,221.0,187.0,153.0,3398.0,Lodgepole Pine,29,Rawah
521,2880.0,95.0,25383.0,168.0,199.0,166.0,484.0,Lodgepole Pine,33,Comanche Peak
522,2968.239846,170.0,2125.0,214.0,218.0,140.0,1956.0,Douglas-fir,10,Comanche Peak
523,3066.0,395.0,481.0,199.0,233.0,174.0,2861.496788722996,Lodgepole Pine,23,Neota
524,2162.0,277.0,543.0,168.5,230.0,107.0,1792.7121820615796,Ponderosa Pine,1,Cache la Poudre
525,2887.0,319.0,1120.0,154.0,248.0,224.0,127.0,Lodgepole Pine,13,Comanche Peak
526,2543.0,268.0,470.0,130.0,0.0,51.5,2861.496788722996,Lodgepole Pine,10,Comanche Peak
527,3446.0,0.0,3297.0,227.0,184.0,78.0,3052.0965842167257,Krummholz,23,Rawah
528,2715.0,283.0,1080.0,196.0,225.0,168.0,1889.0,Lodgepole Pine,30,Rawah
529,3084.0,30.0,932.0,0.0,237.0,141.0,2724.968201754386,Spruce/Fir,29,Rawah
530,2806.0,360.0,2431.0,163.0,177.0,191.0,2213.0,Lodgepole Pine,29,Rawah
531,2972.0,330.0,6005.0,230.0,255.0,90.0,2724.968201754386,Spruce/Fir,40,Rawah
532,2925.0,201.0,631.0,178.0,220.0,181.0,14188.0,Lodgepole Pine,13,Comanche Peak
533,3083.0,95.0,3803.0,149.0,210.0,88.0,2724.968201754386,Spruce/Fir,29,Rawah
534,2974.0,170.0,552.0,174.5,200.0,149.0,1300.0,Lodgepole Pine,24,Comanche Peak
535,3198.0,306.0,3617.5606469002696,190.0,201.0,179.0,2724.968201754386,Spruce/Fir,31,Comanche Peak
536,2920.0,295.0,598.0,219.0,210.0,124.0,488.0,Lodgepole Pine,31,Comanche Peak
